text,audio,category
once comma he thought he heard a grunt comma or a malicious chuckle period,"{'array': array([-0.0017395 ,  0.00488281,  0.00494385, ...,  0.02334595,
        0.00601196, -0.00137329]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000385.wav', 'sampling_rate': 16000}",28
and then another confusion of voices comma,"{'array': array([-4.88281250e-04,  0.00000000e+00,  3.05175781e-05, ...,
       -3.05175781e-05, -3.05175781e-05, -3.05175781e-05]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000538.wav', 'sampling_rate': 16000}",28
john endlich answered dryly period,"{'array': array([-3.96728516e-04, -3.96728516e-04, -4.57763672e-04, ...,
       -1.22070312e-04, -6.10351562e-05,  0.00000000e+00]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000332.wav', 'sampling_rate': 16000}",28
all you have to do is eat all them nice tamadas period,"{'array': array([ 0.00180054,  0.00268555,  0.00177002, ..., -0.00180054,
       -0.00180054, -0.00186157]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0001126.wav', 'sampling_rate': 16000}",28
but he felt very sorry for her comma too and he didn't believe that what he had just said was entirely the truth period,"{'array': array([-0.00119019, -0.00091553,  0.00012207, ..., -0.00112915,
       -0.00115967, -0.00119019]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000598.wav', 'sampling_rate': 16000}",28
it was like bubs comma with the inquisitiveness of a sevenyearold comma to ask what did they think we needed guns for comma when they knew there was no rabbits to shoot at questionmark,"{'array': array([ 1.83105469e-04,  1.52587891e-04,  9.15527344e-05, ...,
       -3.11279297e-03, -3.14331055e-03, -3.11279297e-03]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000330.wav', 'sampling_rate': 16000}",28
he said loudly period,"{'array': array([ 9.15527344e-05,  6.10351562e-05,  0.00000000e+00, ...,
       -5.49316406e-04, -5.18798828e-04, -4.57763672e-04]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0001098.wav', 'sampling_rate': 16000}",28
shure then i'm here exclamationpoint digging for apples comma anyway comma yer honour exclamationpoint,"{'array': array([ 2.13623047e-04,  1.83105469e-04,  3.05175781e-05, ...,
       -1.22070312e-04, -1.22070312e-04, -1.52587891e-04]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000506.wav', 'sampling_rate': 16000}",28
do you think i can listen all day to such stuff questionmark be off comma or i'll kick you down stairs exclamationpoint,"{'array': array([-6.40869141e-04, -5.18798828e-04, -3.66210938e-04, ...,
        1.22070312e-04,  9.15527344e-05,  3.05175781e-05]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000665.wav', 'sampling_rate': 16000}",28
john endlich had his guns ready beside him comma all right for what it was worth period,"{'array': array([-0.00015259, -0.00015259, -0.00012207, ..., -0.00100708,
       -0.00097656, -0.00094604]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000377.wav', 'sampling_rate': 16000}",28
i felt that there was something the other side of that door period,"{'array': array([-0.00054932, -0.0007019 , -0.00079346, ...,  0.00012207,
        0.00012207, -0.00015259]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001381_S0000234.wav', 'sampling_rate': 16000}",28
sending presents to one's own feet exclamationpoint,"{'array': array([-0.00289917, -0.00186157,  0.00045776, ..., -0.00021362,
       -0.00061035, -0.00045776]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000143.wav', 'sampling_rate': 16000}",28
john endlich comma straightened comma shaking a kink out of his tired back period,"{'array': array([ 0.00115967,  0.00115967,  0.00112915, ..., -0.00027466,
       -0.00024414, -0.00027466]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0001196.wav', 'sampling_rate': 16000}",28
now for the garden exclamationpoint cried alice comma as she hurried back to the little door comma,"{'array': array([-3.05175781e-05, -3.05175781e-05, -3.05175781e-05, ...,
        6.10351562e-05,  6.10351562e-05,  3.05175781e-05]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000223.wav', 'sampling_rate': 16000}",28
yet he had a trump card by the aggressive glint in his eyes comma and his unpleasant grin comma,"{'array': array([-0.00015259, -0.00076294, -0.00057983, ..., -0.00198364,
       -0.00094604,  0.00115967]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000447.wav', 'sampling_rate': 16000}",28
as endlich squeezed the trigger comma,"{'array': array([ 0.00320435,  0.00305176,  0.00332642, ..., -0.00024414,
       -0.00021362, -0.00024414]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0001080.wav', 'sampling_rate': 16000}",28
i'll try if i know all the things i used to know period,"{'array': array([ 2.13623047e-04,  6.10351562e-05, -1.52587891e-04, ...,
       -7.62939453e-04, -1.06506348e-02,  8.17871094e-03]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000189.wav', 'sampling_rate': 16000}",28
endlich wondered how to describe what was maybe her last look at him period,"{'array': array([-0.00054932, -0.0005188 , -0.00054932, ..., -0.00119019,
       -0.0012207 , -0.00112915]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000998.wav', 'sampling_rate': 16000}",28
then locked it hurriedly comma and went to my bedroom comma,"{'array': array([-0.00039673, -0.00039673, -0.00048828, ...,  0.00115967,
        0.00119019,  0.0012207 ]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001381_S0000490.wav', 'sampling_rate': 16000}",28
yeah comma,"{'array': array([3.05175781e-05, 6.10351562e-05, 6.10351562e-05, ...,
       1.12915039e-03, 1.15966797e-03, 1.22070312e-03]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000260.wav', 'sampling_rate': 16000}",28
his temper never flared once period,"{'array': array([-0.00012207, -0.00073242, -0.00054932, ...,  0.00183105,
        0.00189209,  0.00186157]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000764.wav', 'sampling_rate': 16000}",28
perhaps there was a short and terrible passing of flame period,"{'array': array([0.        , 0.        , 0.        , ..., 0.00131226, 0.00128174,
       0.00125122]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000230.wav', 'sampling_rate': 16000}",28
infinitely greater is the generosity with which god's grace comma and the gift given in his grace which found expression in the one man jesus christ comma,"{'array': array([ 4.69970703e-03,  4.36401367e-03,  1.95312500e-03, ...,
        1.15966797e-03, -3.02124023e-03, -6.10351562e-05]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000688_S0000097.wav', 'sampling_rate': 16000}",28
the edges of the plastic were then attached to massive metal rails comma which he buried in the trench period,"{'array': array([-3.38745117e-03, -5.64575195e-03, -1.73950195e-03, ...,
        0.00000000e+00,  0.00000000e+00,  3.05175781e-05]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000518.wav', 'sampling_rate': 16000}",28
yesterday with the small radio transmitter period when you and bubs and evelyn were up in those old buildings period,"{'array': array([-0.00112915, -0.00167847, -0.00128174, ..., -0.00024414,
       -0.00021362, -0.00021362]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000680.wav', 'sampling_rate': 16000}",28
i can tell you comma i shook for a time comma with sheer funk period,"{'array': array([-0.00045776, -0.00045776, -0.00045776, ...,  0.00048828,
        0.0005188 ,  0.00045776]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001381_S0000450.wav', 'sampling_rate': 16000}",28
but somehow he was prouder than ever period,"{'array': array([0.00042725, 0.00033569, 0.00033569, ..., 0.00244141, 0.00244141,
       0.00247192]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0001222.wav', 'sampling_rate': 16000}",28
and there was a most intense silence comma,"{'array': array([0.00064087, 0.00061035, 0.00054932, ..., 0.0005188 , 0.00045776,
       0.00045776]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001381_S0000368.wav', 'sampling_rate': 16000}",28
even then comma i got a flash of this knowledge but i was too utterly shaken with fright comma to reason and the instant i managed to get the key turned comma i sprang into the passage comma and slammed the door with a crash period,"{'array': array([-0.00170898, -0.00170898, -0.00164795, ..., -0.00253296,
       -0.00177002, -0.00064087]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001381_S0000592.wav', 'sampling_rate': 16000}",28
with a warm laugh period just for a moment he felt maybe a little silly period,"{'array': array([ 0.00039673,  0.00030518,  0.00018311, ..., -0.00177002,
       -0.00177002, -0.00186157]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000779.wav', 'sampling_rate': 16000}",28
beneath the bright summerday comma with its merry crew and its music of voices and laughter comma,"{'array': array([ 0.00106812,  0.00387573,  0.00250244, ..., -0.00143433,
       -0.00158691, -0.00161743]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000871.wav', 'sampling_rate': 16000}",28
we see comma bubs comma,"{'array': array([-0.00146484, -0.00131226, -0.00128174, ..., -0.00024414,
       -0.00018311, -0.00018311]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000215.wav', 'sampling_rate': 16000}",28
we know that something like people lived on a regular planet here comma awful long ago period,"{'array': array([-0.00021362, -0.00015259, -0.00012207, ...,  0.00296021,
        0.00222778,  0.00100708]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000206.wav', 'sampling_rate': 16000}",28
we're waitin' for yuh comma mr period civilization comma,"{'array': array([0.00000000e+00, 3.05175781e-05, 0.00000000e+00, ...,
       1.22070312e-04, 9.15527344e-05, 3.05175781e-05]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000119.wav', 'sampling_rate': 16000}",28
to carry the mockery farther comma a big paw reached out and grabbed the proffered tomato from endlich's hand period,"{'array': array([ 0.00027466, -0.00091553, -0.00109863, ...,  0.00143433,
        0.00134277,  0.00131226]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0001045.wav', 'sampling_rate': 16000}",28
he wished wryly that things could be as simple as his heroworshipping son seemed to think period,"{'array': array([-0.00018311, -0.00012207, -0.00027466, ..., -0.00067139,
       -0.0007019 , -0.00076294]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000378.wav', 'sampling_rate': 16000}",28
i should think i had watched for about an hour and a half comma when comma suddenly comma i heard a faint noise comma away up the corridor period,"{'array': array([-1.22070312e-04, -1.52587891e-04, -1.22070312e-04, ...,
       -1.52587891e-04, -1.83105469e-04, -9.15527344e-05]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001381_S0000212.wav', 'sampling_rate': 16000}",28
had happened to take the opportunity to die under shelter period,"{'array': array([-0.0005188 , -0.00015259, -0.00045776, ..., -0.00057983,
       -0.00027466, -0.00088501]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001381_S0000657.wav', 'sampling_rate': 16000}",28
he could see that she didn't want to leave him period,"{'array': array([-0.00119019, -0.0012207 , -0.00125122, ...,  0.00030518,
        0.00027466,  0.00033569]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000989.wav', 'sampling_rate': 16000}",28
i looked at them comma stupidly period,"{'array': array([ 0.00280762,  0.00280762,  0.00283813, ..., -0.00430298,
       -0.0039978 , -0.00396729]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001381_S0000569.wav', 'sampling_rate': 16000}",28
alice replied very politely comma,"{'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00045776,
       -0.00039673, -0.00021362]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000617.wav', 'sampling_rate': 16000}",28
sure comma,"{'array': array([-0.00036621, -0.00036621, -0.00039673, ...,  0.00152588,
        0.00161743,  0.0015564 ]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0001204.wav', 'sampling_rate': 16000}",28
and reached round for it but without looking away from the bed period,"{'array': array([-3.05175781e-05,  3.05175781e-05,  3.05175781e-05, ...,
        1.22070312e-03,  1.22070312e-03,  1.22070312e-03]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001381_S0000372.wav', 'sampling_rate': 16000}",28
and when she had tired herself out with trying comma,"{'array': array([-1.83105469e-04, -1.22070312e-04, -3.05175781e-05, ...,
        4.02832031e-03,  1.83105469e-04,  3.05175781e-05]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000114.wav', 'sampling_rate': 16000}",28
until the rest of the party had arrived comma,"{'array': array([-0.00097656, -0.00054932, -0.00039673, ..., -0.00253296,
        0.00079346,  0.00204468]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000348.wav', 'sampling_rate': 16000}",28
by his own code comma must be followed up comma to its nasty comma if interesting comma outcome period,"{'array': array([ 1.52282715e-02,  7.87353516e-03, -3.23486328e-03, ...,
       -1.22070312e-04, -9.15527344e-05, -9.15527344e-05]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0001117.wav', 'sampling_rate': 16000}",28
i was glad to find out that there is a little law and order around here period,"{'array': array([-0.00613403, -0.00158691,  0.00521851, ...,  0.00216675,
        0.00061035, -0.00048828]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000684.wav', 'sampling_rate': 16000}",28
five minutes later the luck ring comma once the luck comma but now the bane comma of the anderson family comma,"{'array': array([ 0.00018311,  0.00024414,  0.00024414, ..., -0.00140381,
       -0.00131226, -0.00085449]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001381_S0000610.wav', 'sampling_rate': 16000}",28
for fear she should meet the real mary ann and be turned out of the house before she had found the gloves she knew that one pair had been lost in the hall comma,"{'array': array([-0.00088501,  0.00097656,  0.00192261, ..., -0.00119019,
       -0.00164795,  0.00048828]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000433.wav', 'sampling_rate': 16000}",28
they all made a rush at her the moment she appeared comma,"{'array': array([-6.10351562e-05, -3.05175781e-04, -2.44140625e-04, ...,
       -2.74658203e-04,  1.09863281e-03,  1.64794922e-03]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000553.wav', 'sampling_rate': 16000}",28
for spite comma maybe period or just for the lidblowing hell of it as a reaction against the awful confinement of being out here period,"{'array': array([0.00067139, 0.00067139, 0.00064087, ..., 0.        , 0.        ,
       0.        ]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000485.wav', 'sampling_rate': 16000}",28
beyond this i smudged comma with a bunch of garlic comma,"{'array': array([-0.00119019, -0.00115967, -0.00109863, ...,  0.00128174,
        0.00180054,  0.00228882]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001381_S0000280.wav', 'sampling_rate': 16000}",28
he became a little too proud of his accomplishments period,"{'array': array([0.00024414, 0.00021362, 0.00021362, ..., 0.00097656, 0.00091553,
       0.00085449]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000793.wav', 'sampling_rate': 16000}",28
well he was rather too right comma in some ways comma to be fortunate period,"{'array': array([-0.00054932, -0.00048828, -0.0005188 , ..., -0.0007019 ,
       -0.00082397, -0.00094604]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000785.wav', 'sampling_rate': 16000}",28
hurling the noise at him through the radiophones of the spacesuit helmets that they held in their laps spacesuits being always kept handy beneath the travelerseats of every interplanetary vessel period,"{'array': array([-1.03759766e-03, -7.32421875e-04, -3.05175781e-04, ...,
       -3.05175781e-05,  0.00000000e+00,  0.00000000e+00]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000052.wav', 'sampling_rate': 16000}",28
oh comma how i wish i could shut up like a telescope exclamationpoint,"{'array': array([-9.76562500e-04, -6.10351562e-04,  9.15527344e-05, ...,
       -8.23974609e-04, -1.00708008e-03, -1.00708008e-03]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000073.wav', 'sampling_rate': 16000}",28
this time there were two little shrieks comma and more breaking glass,"{'array': array([-1.52587891e-04, -2.13623047e-04, -1.83105469e-04, ...,
       -3.05175781e-05,  0.00000000e+00,  0.00000000e+00]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000520.wav', 'sampling_rate': 16000}",28
there was something precious unholy in the air that night period,"{'array': array([-1.22070312e-04, -9.15527344e-05, -3.05175781e-05, ...,
       -2.44140625e-04, -2.13623047e-04, -2.74658203e-04]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001381_S0000143.wav', 'sampling_rate': 16000}",28
alice replied eagerly comma,"{'array': array([-0.00015259, -0.00015259, -0.00021362, ...,  0.00079346,
        0.0012207 ,  0.00079346]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000394.wav', 'sampling_rate': 16000}",28
the butler evidently knew the object of my visit comma,"{'array': array([-0.00119019, -0.00119019, -0.00112915, ...,  0.00079346,
        0.00125122,  0.0012207 ]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001381_S0000032.wav', 'sampling_rate': 16000}",28
don't comma johnny please don't exclamationpoint,"{'array': array([-3.96728516e-04, -4.27246094e-04, -4.57763672e-04, ...,
       -3.05175781e-05,  0.00000000e+00,  0.00000000e+00]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000106.wav', 'sampling_rate': 16000}",28
from the desolation of his own thoughts comma in which the ogreform of alf neely lurked with its pendent promise of catastrophe soon to come comma and from his own view of other desolation all around him comma,"{'array': array([ 0.00067139,  0.00018311, -0.00045776, ...,  0.        ,
       -0.00213623, -0.0007019 ]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000193.wav', 'sampling_rate': 16000}",28
and go echoing hollowly through the house period,"{'array': array([ 0.00036621,  0.00033569,  0.00027466, ..., -0.00015259,
       -0.00024414, -0.00030518]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001381_S0000222.wav', 'sampling_rate': 16000}",28
carnacki nodded period,"{'array': array([-0.00079346, -0.00082397, -0.00082397, ...,  0.0007019 ,
        0.00082397,  0.00082397]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001381_S0000617.wav', 'sampling_rate': 16000}",28
for the mouse was swimming away from her as hard as it could go comma,"{'array': array([-0.00054932, -0.00042725, -0.00054932, ..., -0.00012207,
       -0.00021362, -0.00012207]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000282.wav', 'sampling_rate': 16000}",28
or perhaps they won't walk the way i want to go exclamationpoint,"{'array': array([-0.00125122, -0.00100708, -0.00094604, ..., -0.00021362,
       -0.00021362, -0.00021362]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000139.wav', 'sampling_rate': 16000}",28
boss man mahoney questionmark,"{'array': array([ 0.00091553,  0.00091553,  0.00091553, ..., -0.00216675,
       -0.00201416, -0.00201416]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000836.wav', 'sampling_rate': 16000}",28
and comma as i know comma looking very desolate and lonesome generally period,"{'array': array([ 0.00073242,  0.0005188 ,  0.00048828, ..., -0.00018311,
       -0.0005188 , -0.00057983]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001381_S0000636.wav', 'sampling_rate': 16000}",28
we by our baptism were buried with him in death comma,"{'array': array([-0.00479126, -0.00427246, -0.0032959 , ..., -0.00305176,
       -0.00372314, -0.0027771 ]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000688_S0000108.wav', 'sampling_rate': 16000}",28
which in the early days was called landru castle comma,"{'array': array([-0.00027466, -0.00018311,  0.00018311, ..., -0.00030518,
       -0.00045776, -0.00082397]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001381_S0000646.wav', 'sampling_rate': 16000}",28
dinah's our cat period and she's such a capital one for catching mice comma you can't think exclamationpoint,"{'array': array([-0.00048828, -0.00134277, -0.00134277, ...,  0.0039978 ,
        0.00518799, -0.00030518]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000396.wav', 'sampling_rate': 16000}",28
